"Date","Price","Open","High","Low","Vol.","Change %"
"11/13/2023","16,365.30","16,370.15","16,387.20","16,307.80","27.04M","0.48%"
"11/10/2023","16,286.70","16,340.75","16,341.10","16,185.50","44.35M","-0.42%"
"11/09/2023","16,355.30","16,253.55","16,401.50","16,229.65","46.84M","0.83%"
"11/08/2023","16,220.80","16,220.20","16,235.95","16,166.00","26.04M","0.48%"
"11/07/2023","16,143.75","16,171.40","16,220.35","16,116.60","26.47M","-0.18%"
"11/06/2023","16,172.75","16,156.95","16,185.65","16,102.85","31.30M","0.79%"
"11/03/2023","16,045.40","16,108.70","16,130.10","16,015.10","41.56M","0.61%"
"11/02/2023","15,948.65","15,948.05","15,977.90","15,836.00","29.09M","0.71%"
"11/01/2023","15,835.65","15,952.00","16,007.50","15,807.95","26.52M","-0.51%"
"10/31/2023","15,916.20","16,139.25","16,139.25","15,899.25","32.69M","-0.67%"
"10/30/2023","16,023.45","16,215.65","16,242.35","15,831.80","32.80M","-0.90%"
"10/27/2023","16,169.15","16,002.25","16,279.80","16,002.15","28.69M","1.35%"
"10/26/2023","15,953.05","16,129.75","16,155.70","15,928.60","44.67M","-1.59%"
"10/25/2023","16,210.45","16,297.55","16,343.65","16,082.45","29.76M","-0.41%"
"10/23/2023","16,277.85","16,450.85","16,538.10","16,253.75","37.07M","-1.33%"
"10/20/2023","16,497.85","16,579.45","16,664.85","16,470.25","30.52M","-0.72%"
"10/19/2023","16,618.00","16,458.00","16,645.70","16,445.25","30.83M","0.50%"
"10/18/2023","16,535.40","16,544.05","16,592.95","16,482.65","35.33M","0.08%"
"10/17/2023","16,522.75","16,585.70","16,618.45","16,490.55","27.95M","0.02%"
"10/16/2023","16,519.35","16,460.05","16,551.90","16,446.15","43.45M","0.45%"
"10/13/2023","16,444.95","16,231.25","16,468.00","16,229.35","51.41M","0.88%"
"10/12/2023","16,301.70","16,232.90","16,327.40","16,216.85","26.62M","0.78%"
"10/11/2023","16,175.80","16,088.95","16,204.25","16,085.20","37.74M","0.92%"
"10/10/2023","16,028.70","15,892.25","16,059.30","15,877.05","38.60M","1.24%"
"10/09/2023","15,832.85","15,891.10","15,958.80","15,801.85","34.48M","-0.99%"
"10/06/2023","15,990.65","16,025.20","16,039.80","15,966.40","21.80M","0.47%"
"10/05/2023","15,916.10","15,878.95","15,960.70","15,785.90","30.20M","0.85%"
"10/04/2023","15,782.60","15,952.25","15,952.60","15,715.90","32.58M","-1.30%"
"10/03/2023","15,990.60","16,315.35","16,316.00","15,955.90","34.49M","-1.20%"
"09/29/2023","16,184.40","16,146.85","16,261.90","16,045.10","35.49M","0.57%"
"09/28/2023","16,092.20","16,308.25","16,327.00","16,041.50","40.34M","-1.17%"
"09/27/2023","16,283.40","16,281.95","16,315.80","16,195.85","30.20M","0.03%"
"09/26/2023","16,278.25","16,241.55","16,325.25","16,231.25","30.57M","0.35%"
"09/25/2023","16,221.55","16,267.00","16,320.05","16,170.50","35.36M","-0.08%"
"09/22/2023","16,234.35","16,214.00","16,301.30","16,129.05","31.96M","0.21%"
"09/21/2023","16,200.40","16,468.95","16,516.55","16,160.60","33.16M","-1.69%"
"09/20/2023","16,479.70","16,495.20","16,628.95","16,411.60","34.97M","-0.51%"
"09/18/2023","16,563.90","16,451.80","16,647.05","16,397.40","40.95M","0.84%"
"09/15/2023","16,425.80","16,249.00","16,456.80","16,241.55","51.11M","1.58%"
"09/14/2023","16,169.65","16,065.45","16,193.40","16,056.90","26.00M","1.09%"
"09/13/2023","15,995.95","16,081.25","16,112.95","15,926.20","33.09M","-0.46%"
"09/12/2023","16,070.05","16,417.65","16,428.35","15,940.05","55.19M","-1.86%"
"09/11/2023","16,374.95","16,173.90","16,386.50","16,163.45","33.10M","1.69%"
"09/08/2023","16,102.90","16,056.95","16,130.45","15,995.85","38.51M","0.67%"
"09/07/2023","15,995.85","15,918.60","16,014.75","15,898.20","26.43M","0.47%"
"09/06/2023","15,921.25","15,973.50","15,974.85","15,842.80","31.45M","-0.13%"
"09/05/2023","15,942.75","15,966.45","16,030.35","15,919.05","34.64M","-0.01%"
"09/04/2023","15,943.60","16,039.60","16,040.40","15,855.90","50.88M","0.10%"
"09/01/2023","15,928.30","15,708.45","15,964.60","15,667.40","41.34M","1.65%"
"08/31/2023","15,670.25","15,712.20","15,783.15","15,643.55","233.71M","-0.05%"
"08/30/2023","15,678.10","15,654.20","15,732.30","15,623.70","39.28M","0.64%"
"08/29/2023","15,578.90","15,515.30","15,594.65","15,472.65","38.74M","0.67%"
"08/28/2023","15,475.25","15,402.05","15,521.80","15,392.35","41.47M","0.73%"
"08/25/2023","15,363.60","15,427.50","15,493.35","15,293.90","47.40M","-0.62%"
"08/24/2023","15,459.30","15,579.85","15,581.85","15,439.45","34.18M","-0.25%"
"08/23/2023","15,498.10","15,539.80","15,553.35","15,471.50","33.70M","-0.06%"
"08/22/2023","15,507.90","15,445.85","15,533.00","15,422.65","31.64M","0.52%"
"08/21/2023","15,427.60","15,395.00","15,456.15","15,338.65","33.50M","0.23%"
"08/18/2023","15,391.75","15,379.95","15,436.15","15,329.95","36.36M","-0.05%"
"08/17/2023","15,399.25","15,466.55","15,479.40","15,339.75","42.27M","-0.17%"
"08/16/2023","15,425.00","15,330.70","15,450.00","15,218.90","54.23M","0.64%"
"08/14/2023","15,327.45","15,369.75","15,371.90","15,122.95","45.54M","-0.33%"
"08/11/2023","15,378.10","15,484.00","15,488.40","15,355.75","86.16M","-0.43%"
"08/10/2023","15,444.80","15,492.55","15,522.80","15,400.60","99.90M","-0.27%"
"08/09/2023","15,486.20","15,381.75","15,502.55","15,272.60","49.04M","0.93%"
"08/08/2023","15,343.65","15,430.85","15,452.60","15,280.60","37.41M","-0.31%"
"08/07/2023","15,390.90","15,404.60","15,441.60","15,333.85","37.94M","0.41%"
"08/04/2023","15,328.40","15,469.60","15,513.55","15,218.60","40.68M","-0.33%"
"08/03/2023","15,379.80","15,406.45","15,489.90","15,316.05","37.68M","-0.32%"
"08/02/2023","15,428.90","15,688.75","15,694.80","15,300.10","58.06M","-1.66%"
"08/01/2023","15,688.70","15,720.95","15,813.90","15,638.70","36.80M","-0.12%"
"07/31/2023","15,708.05","15,574.55","15,738.15","15,512.90","38.48M","1.10%"
"07/28/2023","15,537.90","15,628.45","15,631.35","15,466.90","55.58M","-0.22%"
"07/27/2023","15,572.00","15,713.65","15,713.90","15,492.55","47.92M","-1.21%"
"07/26/2023","15,763.25","15,820.85","15,912.15","15,734.85","60.29M","-0.01%"
"07/25/2023","15,765.60","15,689.15","15,786.70","15,664.35","62.88M","0.95%"
"07/24/2023","15,617.55","15,614.30","15,715.65","15,581.60","55.13M","0.17%"
"07/21/2023","15,590.35","15,547.40","15,645.30","15,509.55","93.15M","0.09%"
"07/20/2023","15,577.00","15,544.45","15,589.90","15,434.40","32.98M","0.41%"
"07/19/2023","15,513.15","15,526.30","15,559.30","15,454.85","31.29M","0.00%"
"07/18/2023","15,513.80","15,558.35","15,595.75","15,443.05","37.33M","-0.08%"
"07/17/2023","15,526.80","15,641.45","15,643.80","15,477.70","45.80M","-0.32%"
"07/14/2023","15,576.10","15,574.45","15,605.90","15,513.30","40.13M","0.36%"
"07/13/2023","15,519.70","15,685.10","15,761.20","15,460.80","71.60M","-0.61%"
"07/12/2023","15,614.90","15,633.00","15,655.20","15,549.80","70.44M","-0.02%"
"07/11/2023","15,617.45","15,486.55","15,630.45","15,456.45","56.02M","1.39%"
"07/10/2023","15,403.20","15,556.25","15,630.20","15,387.20","50.97M","-0.62%"
"07/07/2023","15,498.85","15,423.20","15,565.75","15,374.50","61.86M","0.29%"
"07/06/2023","15,453.70","15,290.30","15,471.00","15,239.10","60.13M","1.12%"
"07/05/2023","15,281.90","15,108.40","15,304.20","15,048.20","91.05M","1.64%"
"07/04/2023","15,035.05","15,180.90","15,185.85","15,010.10","37.27M","-0.48%"
"07/03/2023","15,106.85","15,198.05","15,291.55","15,089.80","41.96M","-0.27%"
"06/30/2023","15,147.65","14,892.45","15,182.45","14,884.35","45.00M","2.07%"
"06/28/2023","14,840.55","14,798.95","14,859.55","14,767.40","56.50M","0.75%"
"06/27/2023","14,729.90","14,764.60","14,802.55","14,694.90","36.68M","0.08%"
"06/26/2023","14,717.85","14,563.05","14,745.65","14,527.60","35.01M","1.15%"
"06/23/2023","14,550.20","14,706.60","14,715.85","14,536.35","41.02M","-1.03%"
"06/22/2023","14,702.10","14,819.90","14,871.80","14,683.00","53.93M","-0.51%"
"06/21/2023","14,777.70","14,813.00","14,885.20","14,738.30","54.70M","-0.05%"
"06/20/2023","14,785.65","14,683.90","14,810.75","14,573.90","59.26M","0.74%"
"06/19/2023","14,676.70","14,807.65","14,842.30","14,658.05","49.33M","-0.62%"
"06/16/2023","14,768.45","14,747.85","14,788.15","14,701.55","81.97M","0.41%"
"06/15/2023","14,707.85","14,714.90","14,815.80","14,660.55","43.85M","0.17%"
"06/14/2023","14,682.70","14,692.75","14,718.15","14,635.90","32.95M","0.17%"
"06/13/2023","14,658.30","14,714.25","14,744.00","14,643.55","37.07M","-0.11%"
"06/12/2023","14,673.85","14,691.95","14,729.20","14,601.00","38.62M","0.33%"
"06/09/2023","14,626.00","14,730.05","14,759.55","14,610.20","34.32M","-0.45%"
"06/08/2023","14,692.00","14,866.25","14,903.10","14,669.80","54.01M","-0.86%"
"06/07/2023","14,819.45","14,798.45","14,842.50","14,716.35","42.58M","0.61%"
"06/06/2023","14,729.50","14,609.00","14,743.45","14,594.30","41.45M","1.09%"
"06/05/2023","14,570.25","14,469.70","14,598.40","14,449.75","43.61M","1.26%"
"06/02/2023","14,388.60","14,325.35","14,402.25","14,263.45","38.64M","0.92%"
"06/01/2023","14,257.00","14,202.40","14,303.30","14,168.75","37.13M","0.41%"
"05/31/2023","14,199.00","14,180.65","14,236.80","14,107.70","144.28M","0.15%"
"05/30/2023","14,177.85","14,241.15","14,273.30","14,164.75","29.91M","-0.29%"
"05/29/2023","14,219.60","14,254.85","14,315.35","14,158.00","41.96M","0.63%"
"05/26/2023","14,130.45","14,063.40","14,150.00","14,017.65","53.99M","0.72%"
"05/25/2023","14,029.50","13,963.05","14,050.85","13,920.75","51.41M","0.29%"
"05/24/2023","13,989.60","13,959.90","14,035.40","13,916.25","46.20M","0.05%"
"05/23/2023","13,982.60","13,907.55","13,994.60","13,884.70","48.82M","0.66%"
"05/22/2023","13,890.50","13,856.30","13,925.15","13,823.40","34.93M","0.19%"
"05/19/2023","13,863.55","13,799.00","13,876.55","13,647.60","55.72M","0.70%"
"05/18/2023","13,767.70","13,948.00","13,960.85","13,756.85","40.89M","-0.88%"
"05/17/2023","13,889.90","13,892.70","13,936.50","13,839.20","37.78M","0.09%"
"05/16/2023","13,877.70","14,046.40","14,067.05","13,851.20","40.38M","-0.93%"
"05/15/2023","14,007.85","13,952.75","14,082.45","13,931.40","68.83M","0.70%"
"05/12/2023","13,910.50","13,871.65","13,957.20","13,854.80","63.33M","0.77%"
"05/11/2023","13,803.75","13,810.85","13,826.90","13,736.05","45.82M","0.38%"
"05/10/2023","13,750.85","13,705.35","13,763.10","13,626.65","41.13M","0.75%"
"05/09/2023","13,648.50","13,631.15","13,712.40","13,600.05","43.50M","0.47%"
"05/08/2023","13,584.25","13,422.05","13,603.05","13,396.55","57.41M","1.79%"
"05/05/2023","13,345.80","13,314.30","13,453.65","13,287.65","39.11M","0.40%"
"05/04/2023","13,292.55","13,291.75","13,320.20","13,260.55","27.48M","0.11%"
"05/03/2023","13,278.60","13,273.20","13,289.25","13,215.95","25.49M","-0.03%"
"05/02/2023","13,283.15","13,212.30","13,307.45","13,147.90","43.95M","0.71%"
"04/28/2023","13,189.25","13,103.55","13,208.65","13,071.00","43.55M","0.90%"
"04/27/2023","13,071.80","12,984.65","13,084.95","12,961.40","27.94M","0.76%"
"04/26/2023","12,972.75","12,928.30","12,992.65","12,900.65","38.72M","0.53%"
"04/25/2023","12,904.55","12,916.95","12,942.85","12,869.10","39.82M","0.09%"
"04/24/2023","12,893.35","12,901.05","12,928.75","12,838.20","29.51M","-0.04%"
"04/21/2023","12,898.75","13,031.90","13,031.90","12,881.15","31.36M","-1.03%"
"04/20/2023","13,032.35","13,028.50","13,049.20","12,995.10","36.65M","0.23%"
"04/19/2023","13,002.55","12,992.10","13,056.10","12,981.15","33.30M","-0.02%"
"04/18/2023","13,005.10","13,021.45","13,065.15","12,954.35","42.87M","0.07%"
"04/17/2023","12,996.15","13,012.90","13,012.90","12,910.95","35.29M","0.60%"
"04/13/2023","12,918.65","12,884.45","12,938.80","12,861.15","40.01M","0.44%"
"04/12/2023","12,862.20","12,759.00","12,897.65","12,751.75","46.44M","0.94%"
"04/11/2023","12,742.05","12,679.15","12,756.00","12,640.40","38.08M","0.99%"
"04/10/2023","12,616.75","12,520.10","12,636.15","12,516.45","73.60M","1.18%"
"04/06/2023","12,469.35","12,366.60","12,479.85","12,312.75","32.60M","0.90%"
"04/05/2023","12,357.65","12,428.50","12,453.80","12,340.25","48.14M","-0.55%"
"04/03/2023","12,425.85","12,361.05","12,456.70","12,328.40","30.42M","1.49%"
"03/31/2023","12,243.80","12,157.80","12,257.65","12,154.00","39.22M","1.01%"
"03/29/2023","12,121.30","11,944.30","12,142.55","11,935.10","46.02M","1.71%"
"03/28/2023","11,917.95","12,066.90","12,090.50","11,901.85","45.16M","-0.97%"
"03/27/2023","12,035.10","12,093.75","12,131.35","12,015.85","39.70M","-0.65%"
"03/24/2023","12,113.40","12,196.50","12,235.95","12,089.10","36.82M","-0.76%"
"03/23/2023","12,205.70","12,191.90","12,270.90","12,153.40","38.76M","0.04%"
"03/22/2023","12,201.35","12,190.10","12,266.30","12,165.20","","0.49%"
"03/21/2023","12,141.95","12,165.05","12,188.10","12,114.45","45.21M","0.08%"
"03/20/2023","12,131.70","12,225.30","12,255.45","12,025.40","63.26M","-0.93%"
"03/17/2023","12,245.95","12,387.35","12,424.95","12,177.55","56.11M","-0.48%"
"03/16/2023","12,304.90","12,267.00","12,349.15","12,159.90","452.82M","0.19%"
"03/15/2023","12,282.00","12,461.80","12,489.70","12,266.60","29.24M","-0.51%"
"03/14/2023","12,345.55","12,475.20","12,486.05","12,310.05","48.82M","-0.89%"
"03/13/2023","12,456.00","12,714.55","12,738.40","12,410.10","46.40M","-2.24%"
"03/10/2023","12,741.60","12,762.30","12,766.20","12,692.05","30.03M","-0.31%"
"03/09/2023","12,781.20","13,039.90","13,059.45","12,766.75","23.06M","-1.83%"
"03/08/2023","13,019.50","12,882.95","13,030.05","12,859.25","24.73M","0.85%"
"03/06/2023","12,909.50","12,828.35","12,937.15","12,821.75","40.04M","0.96%"
"03/03/2023","12,787.05","12,799.90","12,834.90","12,750.95","25.79M","0.38%"
"03/02/2023","12,738.80","12,874.30","12,875.20","12,712.35","24.54M","-0.86%"
"03/01/2023","12,849.30","12,759.00","12,881.95","12,755.85","31.26M","0.92%"
"02/28/2023","12,731.80","12,714.80","12,855.25","12,689.40","45.43M","0.45%"
"02/27/2023","12,675.30","12,822.85","12,840.90","12,566.05","41.50M","-1.51%"
"02/24/2023","12,869.10","13,024.50","13,037.65","12,853.95","29.64M","-0.87%"
"02/23/2023","12,982.25","13,018.15","13,026.40","12,896.25","38.73M","-0.06%"
"02/22/2023","12,989.95","13,114.25","13,149.50","12,973.30","34.15M","-1.21%"
"02/21/2023","13,148.75","13,222.45","13,227.90","13,129.30","28.70M","-0.22%"
"02/20/2023","13,177.40","13,165.30","13,228.60","13,105.35","53.70M","0.28%"
"02/17/2023","13,140.00","13,153.05","13,233.00","13,107.85","26.03M","-0.50%"
"02/16/2023","13,206.05","13,274.30","13,316.25","13,187.00","32.42M","-0.22%"
"02/15/2023","13,235.20","13,099.25","13,246.20","13,087.40","40.42M","0.98%"
"02/14/2023","13,106.55","13,184.95","13,220.15","13,093.55","35.98M","-0.36%"
"02/13/2023","13,154.35","13,224.60","13,287.70","13,074.15","37.14M","-0.61%"
"02/10/2023","13,235.05","13,198.45","13,264.90","13,153.80","47.14M","0.36%"
"02/09/2023","13,187.85","13,244.75","13,246.05","13,133.55","46.51M","-0.52%"
"02/08/2023","13,257.35","13,246.65","13,276.00","13,132.85","49.15M","0.24%"
"02/07/2023","13,226.05","13,379.35","13,391.00","13,182.60","50.09M","-1.00%"
"02/06/2023","13,360.15","13,372.10","13,398.20","13,221.80","39.42M","-0.13%"
"02/03/2023","13,377.95","13,273.75","13,396.95","13,167.65","54.59M","1.25%"
"02/02/2023","13,213.25","13,178.15","13,275.55","13,091.15","66.67M","0.05%"
"02/01/2023","13,206.85","13,397.75","13,539.80","12,972.35","59.21M","-0.88%"
"01/31/2023","13,323.90","13,160.80","13,355.95","13,099.40","63.23M","1.89%"
"01/30/2023","13,076.85","13,096.45","13,164.25","12,959.65","54.69M","-0.10%"
"01/27/2023","13,089.70","13,105.85","13,278.85","12,912.20","111.19M","1.02%"
"01/25/2023","12,957.15","12,986.50","13,030.30","12,895.35","55.38M","-0.03%"
"01/24/2023","12,960.85","12,840.40","12,976.50","12,818.80","49.98M","1.28%"
"01/23/2023","12,797.05","12,748.15","12,845.25","12,700.40","35.02M","0.83%"
"01/20/2023","12,691.70","12,775.75","12,794.15","12,673.80","59.55M","-0.56%"
"01/19/2023","12,763.00","12,775.60","12,803.50","12,743.55","31.40M","-0.43%"
"01/18/2023","12,817.60","12,827.35","12,835.55","12,759.95","33.94M","-0.03%"
"01/17/2023","12,821.85","12,769.00","12,835.25","12,705.70","64.30M","0.57%"
"01/16/2023","12,748.80","12,861.25","12,892.25","12,694.85","33.40M","-0.65%"
"01/13/2023","12,832.40","12,797.50","12,883.90","12,724.05","58.47M","0.49%"
"01/12/2023","12,769.40","12,786.95","12,807.70","12,703.25","40.09M","0.13%"
"01/11/2023","12,753.05","12,856.05","12,865.90","12,714.70","50.10M","-0.52%"
"01/10/2023","12,819.10","12,844.40","12,906.60","12,769.45","103.74M","0.28%"
"01/09/2023","12,783.00","12,706.65","12,810.45","12,694.35","46.26M","1.23%"
"01/06/2023","12,627.80","12,656.90","12,689.00","12,597.75","30.51M","-0.23%"
"01/05/2023","12,656.65","12,555.55","12,668.35","12,507.45","33.14M","1.16%"
"01/04/2023","12,512.05","12,622.80","12,631.20","12,467.80","39.67M","-0.81%"
"01/03/2023","12,614.75","12,664.15","12,687.45","12,583.75","30.87M","-0.42%"
"01/02/2023","12,667.75","12,636.60","12,685.10","12,604.45","42.72M","0.44%"
"12/30/2022","12,611.70","12,700.00","12,700.05","12,593.20","30.46M","-0.18%"
"12/29/2022","12,634.60","12,537.75","12,705.75","12,456.45","41.72M","0.23%"
"12/28/2022","12,605.45","12,500.75","12,639.25","12,470.20","41.99M","0.66%"
"12/27/2022","12,522.75","12,483.00","12,567.50","12,409.40","45.77M","0.86%"
"12/26/2022","12,415.40","12,244.40","12,488.70","12,140.70","48.14M","1.47%"
"12/23/2022","12,236.00","12,452.60","12,474.50","12,213.55","62.87M","-2.54%"
"12/22/2022","12,554.70","12,721.15","12,765.20","12,511.90","58.01M","-1.11%"
"12/21/2022","12,695.45","12,909.65","12,951.40","12,633.10","59.07M","-1.43%"
"12/20/2022","12,879.40","12,948.45","12,948.45","12,768.10","43.61M","-0.77%"
"12/19/2022","12,978.80","12,783.60","12,995.10","12,715.35","46.63M","1.59%"
"12/16/2022","12,775.25","12,860.70","12,908.20","12,702.70","84.07M","-1.07%"
"12/15/2022","12,912.90","13,000.35","13,037.75","12,890.70","34.32M","-0.70%"
"12/14/2022","13,004.10","12,977.40","13,010.05","12,949.50","46.34M","0.57%"
"12/13/2022","12,931.00","12,921.50","12,967.35","12,905.00","37.67M","0.44%"
"12/12/2022","12,874.35","12,865.75","12,931.30","12,767.75","34.16M","0.04%"
"12/09/2022","12,869.40","12,963.65","13,009.75","12,764.65","38.55M","-0.30%"
"12/08/2022","12,908.15","12,899.10","12,934.00","12,846.45","37.00M","0.29%"
"12/07/2022","12,870.65","12,981.50","12,990.75","12,855.00","38.53M","-0.80%"
"12/06/2022","12,973.80","12,963.30","12,985.05","12,912.70","22.91M","-0.26%"
"12/05/2022","13,007.55","13,071.60","13,075.30","12,972.30","28.23M","-0.30%"
"12/02/2022","13,046.35","13,137.00","13,166.10","13,024.85","32.97M","-1.10%"
"12/01/2022","13,191.75","13,295.95","13,295.95","13,162.25","28.40M","-0.30%"
"11/30/2022","13,231.85","13,037.50","13,280.10","13,021.90","94.08M","1.72%"
"11/29/2022","13,007.65","13,048.70","13,088.60","12,979.40","26.75M","-0.22%"
"11/28/2022","13,036.40","12,963.60","13,101.45","12,950.60","30.35M","0.61%"
"11/25/2022","12,958.00","12,884.50","12,996.85","12,828.45","37.92M","0.88%"
"11/24/2022","12,845.60","12,827.55","12,864.90","12,781.15","21.63M","0.55%"
"11/23/2022","12,774.75","12,809.25","12,835.20","12,762.85","19.34M","0.23%"
"11/22/2022","12,745.50","12,712.00","12,765.85","12,694.60","25.38M","0.39%"
"11/21/2022","12,696.10","12,738.00","12,777.70","12,668.30","32.92M","-0.62%"
"11/18/2022","12,774.90","12,929.25","12,957.80","12,717.40","31.52M","-1.18%"
"11/17/2022","12,927.40","13,046.20","13,066.55","12,904.05","40.44M","-1.36%"
"11/16/2022","13,105.95","13,148.55","13,220.90","13,043.25","27.34M","-0.38%"
"11/15/2022","13,155.55","13,086.80","13,190.55","13,074.50","34.80M","0.64%"
"11/14/2022","13,071.40","13,108.10","13,147.00","13,035.90","54.99M","0.23%"
"11/11/2022","13,040.90","13,254.45","13,280.80","13,003.20","69.55M","-0.30%"
"11/10/2022","13,080.75","13,282.95","13,282.95","13,033.95","43.10M","-1.95%"
"11/09/2022","13,341.40","13,544.75","13,544.90","13,308.20","42.40M","-0.76%"
"11/07/2022","13,443.90","13,336.00","13,460.90","13,316.45","35.34M","1.30%"
"11/04/2022","13,271.70","13,283.75","13,336.80","13,228.75","34.08M","0.07%"
"11/03/2022","13,262.65","13,265.45","13,410.30","13,223.40","32.76M","-0.42%"
"11/02/2022","13,318.25","13,438.05","13,449.95","13,264.25","28.52M","-0.74%"
"11/01/2022","13,416.90","13,470.75","13,486.80","13,303.05","44.77M","0.26%"
"10/31/2022","13,381.65","13,302.30","13,453.75","13,270.30","36.75M","1.45%"
"10/28/2022","13,190.90","13,024.95","13,218.95","12,991.10","34.28M","1.63%"
"10/27/2022","12,979.40","13,024.80","13,026.00","12,908.60","31.77M","0.21%"
"10/25/2022","12,952.80","12,842.00","12,971.15","12,803.05","38.97M","1.24%"
"10/24/2022","12,794.65","12,827.45","12,856.30","12,775.80","5.55M","0.78%"
"10/21/2022","12,695.65","12,753.85","12,822.95","12,600.95","27.05M","-0.27%"
"10/20/2022","12,729.60","12,657.15","12,755.00","12,544.60","33.81M","0.07%"
"10/19/2022","12,721.05","12,790.50","12,839.90","12,698.65","31.92M","-0.09%"
"10/18/2022","12,732.65","12,623.55","12,769.50","12,620.60","33.49M","1.35%"
"10/17/2022","12,562.55","12,445.55","12,589.35","12,386.30","26.42M","0.68%"
"10/14/2022","12,478.25","12,758.10","12,773.50","12,464.30","28.09M","-0.67%"
"10/13/2022","12,562.75","12,609.55","12,722.60","12,501.60","30.64M","-0.28%"
"10/12/2022","12,598.30","12,526.90","12,612.70","12,459.15","37.81M","0.88%"
"10/11/2022","12,488.35","12,714.30","12,725.20","12,463.25","38.21M","-1.62%"
"10/10/2022","12,693.60","12,622.75","12,711.50","12,514.65","53.16M","-0.54%"
"10/07/2022","12,761.95","12,811.40","12,831.65","12,711.35","36.71M","-0.18%"
"10/06/2022","12,784.55","12,769.05","12,893.05","12,757.50","37.78M","0.74%"
"10/04/2022","12,690.55","12,643.00","12,724.30","12,586.60","35.74M","2.01%"
"10/03/2022","12,441.05","12,790.10","12,790.10","12,388.05","52.65M","-2.03%"
"09/30/2022","12,699.30","12,501.15","12,753.40","12,365.70","47.19M","1.62%"
"09/29/2022","12,497.35","12,655.15","12,706.85","12,468.35","44.88M","-0.32%"
"09/28/2022","12,537.35","12,451.70","12,683.05","12,371.00","39.66M","0.06%"
"09/27/2022","12,529.80","12,687.80","12,687.80","12,407.40","50.48M","-0.51%"
"09/26/2022","12,594.35","12,964.55","12,988.50","12,539.55","54.82M","-3.81%"
"09/23/2022","13,093.50","13,326.50","13,392.05","13,023.50","38.21M","-1.71%"
"09/22/2022","13,320.75","13,165.10","13,361.10","13,146.55","39.04M","0.74%"
"09/21/2022","13,223.45","13,303.30","13,412.90","13,186.35","27.58M","-0.51%"
"09/20/2022","13,291.35","13,179.15","13,379.75","13,174.70","42.96M","1.66%"
"09/19/2022","13,074.00","12,982.65","13,145.15","12,872.55","46.97M","0.92%"
"09/16/2022","12,954.45","13,312.60","13,324.35","12,849.55","55.01M","-2.71%"
"09/15/2022","13,315.50","13,288.00","13,421.60","13,263.85","34.35M","0.71%"
"09/14/2022","13,222.25","13,090.95","13,294.10","13,085.70","36.18M","-0.32%"
"09/13/2022","13,264.15","13,320.10","13,340.65","13,242.30","33.08M","0.06%"
"09/12/2022","13,256.10","13,259.15","13,316.45","13,243.65","28.84M","0.28%"
"09/09/2022","13,219.60","13,255.25","13,257.45","13,133.95","39.81M","0.52%"
"09/08/2022","13,151.40","13,179.15","13,233.30","13,117.40","37.30M","0.60%"
"09/07/2022","13,072.65","13,129.75","13,205.50","13,025.50","50.90M","-1.15%"
"09/06/2022","13,225.30","13,299.75","13,332.20","13,198.15","42.38M","-0.16%"
"09/05/2022","13,246.10","13,244.40","13,260.75","13,162.85","35.30M","0.19%"
"09/02/2022","13,220.65","13,327.55","13,362.35","13,203.35","45.38M","-0.34%"
"09/01/2022","13,266.15","13,025.55","13,381.65","13,025.55","77.80M","0.37%"
"08/30/2022","13,217.35","12,975.65","13,256.50","12,968.20","55.63M","2.57%"
"08/29/2022","12,886.40","12,675.20","12,909.95","12,651.75","31.09M","-0.33%"
"08/26/2022","12,929.15","12,984.25","13,037.35","12,912.85","38.66M","0.40%"
"08/25/2022","12,877.90","12,956.70","13,001.10","12,856.70","30.10M","-0.27%"
"08/24/2022","12,913.35","12,898.10","12,957.00","12,820.50","29.85M","-0.10%"
"08/23/2022","12,925.75","12,630.90","12,945.85","12,607.60","51.18M","1.81%"
"08/22/2022","12,695.75","12,899.40","12,906.75","12,675.75","47.31M","-1.94%"
"08/19/2022","12,946.45","13,177.35","13,222.60","12,910.35","53.36M","-1.41%"
"08/18/2022","13,131.90","13,180.15","13,206.30","13,093.75","94.09M","-0.47%"
"08/17/2022","13,194.25","13,281.00","13,336.05","13,172.85","44.05M","-0.42%"
"08/16/2022","13,250.00","13,021.15","13,261.85","13,013.10","","2.52%"
"08/12/2022","12,923.75","12,938.00","12,953.15","12,847.45","42.95M","0.00%"
"08/11/2022","12,923.55","13,080.20","13,097.35","12,859.90","32.52M","-0.22%"
"08/10/2022","12,951.65","12,959.05","12,992.70","12,868.50","33.87M","0.18%"
"08/08/2022","12,927.95","12,821.55","12,977.80","12,816.40","31.44M","0.97%"
"08/05/2022","12,804.35","12,977.80","12,981.10","12,782.80","35.96M","-1.09%"
"08/04/2022","12,945.70","13,006.70","13,024.30","12,754.25","46.99M","0.20%"
"08/03/2022","12,919.40","13,036.80","13,036.80","12,767.75","47.16M","-0.80%"
"08/02/2022","13,023.65","12,921.95","13,048.55","12,817.05","57.68M","0.54%"
"08/01/2022","12,953.65","12,645.65","12,974.35","12,627.95","98.84M","3.27%"
"07/29/2022","12,543.20","12,482.55","12,687.60","12,474.15","76.71M","1.29%"
"07/28/2022","12,383.70","12,357.55","12,417.60","12,238.70","57.28M","0.47%"
"07/27/2022","12,326.35","12,289.00","12,342.55","12,204.65","25.34M","0.41%"
